parcel_feature_id,hex_id,hc_cluster,algo_classification,mistral7b_classification,phi4_classification
c0b990b7-4c9d-408f-9696-973ff66a88d5,8a2a8ac66a77fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
39d43423-bacb-48e4-82df-ef83a8fba11b,8a2a8ac66a67fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
39d43423-bacb-48e4-82df-ef83a8fba11b,8a2a8ac66a47fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
39d43423-bacb-48e4-82df-ef83a8fba11b,8a2a8ac66a77fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
32bc3a03-02d8-4ad4-96ed-ddf404304d5f,8a2a8ac66a77fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
fc47df25-81c6-4244-860c-195442f79b46,8a2a8ac66a77fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
210036cf-efa9-43c5-900e-8b00cc0a5d2f,8a2a8ac66a17fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
c07d4239-a758-413f-a3d8-bf0d4d0a199e,8a2a8ac66a17fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
994b5b3d-e874-41c6-9953-6190edd3e400,8a2a8ac66a17fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
c80589fc-98d4-405f-a11a-67bebca2149c,8a2a8ac64677fff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
c696e380-3fef-4b53-963f-af1717f30d1d,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
f1e58501-e240-40bf-abfb-9cd9685d8927,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
155bdf71-ee73-4c9d-b4c5-82fb02534639,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
29e1b614-6c67-4ade-b981-04cbb48b6ad3,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
ffb60e1e-ae9e-40db-808a-8df15dac7307,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
8cfa0751-7e84-473f-84b8-44fffe293a33,8a2a8ac60d77fff,0,Commercial,Commercial,Commercial
5e1cd3d9-7ec1-4b89-a4ea-f198b3e88cf8,8a2a8ac60d77fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
80586614-b944-4303-bd5f-05ccf79f6423,8a2a8ac608b7fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
02769912-f792-47b1-9718-c1660f6a2c90,8a2a8ac66ae7fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
745ce227-15dd-42d5-a168-f0381741ea5a,8a2a8ac60daffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
956a4ee1-3d53-4f61-ae8a-1f40999c3ec0,8a2a8ad4b25ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
956a4ee1-3d53-4f61-ae8a-1f40999c3ec0,8a2a8ad4b257fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
905b0d70-2bfc-4392-9953-b195e29946ca,8a2a8ac66a17fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
948bc829-7ea4-45c4-97dd-43c71812cc32,8a2a8ac66a17fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
aa2469c7-a263-42ee-bd08-cfa01b0b4ff5,8a2a8ac66a17fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
76ff3535-bc3b-4d5f-868e-aa10630bb9ae,8a2a8ac60daffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
76ff3535-bc3b-4d5f-868e-aa10630bb9ae,8a2a8ac60d87fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
00aec37a-d000-48eb-9afb-cd9f8b821170,8a2a8ac60daffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
e7fc2c9c-7e48-4bd6-8ff7-36cd21861106,8a2a8ac60daffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
0faf97fd-8725-48ff-8408-f626fc50f13d,8a2a8ac60daffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
9446cf0c-9eea-445e-9972-d9f4c91d7edd,8a2a8ac60daffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
9d9c52fe-6677-45c1-8735-254811f88904,8a2a8ac60daffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
9847d51b-93e5-4ec4-81e0-af07a11a5f5a,8a2a8ac60daffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
3cb2787b-91f5-46cd-9dff-9d59a57009d3,8a2a8ac60daffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
55c00d03-d900-47d8-aa34-0282bfdd911a,8a2a8ac60daffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
787b69ad-78b6-45c8-a6f3-9f29c7a1416f,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
4696491d-2dd8-45e5-a568-702934ee1b60,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
04704008-e344-477d-8270-fce1803f9031,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
9a44c66a-d1bd-4918-a8c0-da30b71e5aa7,8a2a8ac60c1ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
8d47541c-b4ec-4b6f-8dbb-a58be9048a83,8a2a8ac60c1ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
d7d13dca-d3e8-4187-b6c4-0a78ea2938cd,8a2a8ac60c1ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
c5caaff3-928d-4978-8364-987b2ae1e5ca,8a2a8ac60c1ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
32db0cbd-ee1a-443d-a84d-c8d77580d885,8a2a8ac60c1ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
5d6f0fca-3caa-475b-9f42-763a42880d7a,8a2a8ac60c1ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
1c2e2843-6ab4-467d-8f9d-6fa8b4b5df13,8a2a8ac60c1ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
00bf9db0-8064-4282-ac43-2a4c94095ddb,8a2a8ac60c1ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
8bb71644-326b-47c7-bbd6-8db21e6bc150,8a2a8ac60c27fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
6c305a53-39c0-40fd-9b85-5cb5250c95e2,8a2a8ac60c27fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
4a368bb8-36c1-4b6c-869b-c1b89de39d00,8a2a8ac60c27fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
ff9aaf4e-c573-44b1-bce7-1dd95be13fe7,8a2a8ac60c27fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
96134cfd-52bd-4bc7-8836-3872a88a77c1,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
96134cfd-52bd-4bc7-8836-3872a88a77c1,8a2a8ac60c27fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
6ef5b5de-8368-4537-9e91-13673bd6bd74,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
6ef5b5de-8368-4537-9e91-13673bd6bd74,8a2a8ac60c27fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
7aaae709-1f04-4a06-b124-509b82a6fa47,8a2a8ac60c2ffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
7aaae709-1f04-4a06-b124-509b82a6fa47,8a2a8ac60c27fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
7283ad79-504f-4940-be63-65c493b04b9c,8a2a8ad4b9b7fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
e2753aa1-7184-416c-9037-f6f394b6154a,8a2a8ad4b9b7fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
f3049207-4090-4153-bd45-fa23f194d8fd,8a2a8ad4b9b7fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
f3049207-4090-4153-bd45-fa23f194d8fd,8a2a8ad486effff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
0f0568e2-9e14-408f-91e5-7dcbfd8c098d,8a2a8ad486effff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
9c866ce1-336a-48bc-ac9e-d35e32d98e6c,8a2a8ad486effff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
e95b841b-6d6d-4455-802d-932531b3c6f8,8a2a8ad486effff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
de618ee8-e228-4cfc-a458-06707ba632b6,8a2a8ad486effff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
e638be02-0804-4c1c-9e94-e4b24d35d15e,8a2a8ad4b9b7fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
3e21b8a9-97eb-4c42-8196-cbadfb9d81af,8a2a8ad4b9b7fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
73ad3cde-b875-474f-a8a2-5ee59c31a9f7,8a2a8ad4b9b7fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
59402bbe-8c33-4725-89e1-10a853be9965,8a2a8ac64287fff,0,Commercial,Commercial,Commercial
59402bbe-8c33-4725-89e1-10a853be9965,8a2a8ac6466ffff,0,Commercial,Commercial,Commercial
d9f72692-fe58-4396-a5c1-3d46adef3ecc,8a2a8ac64287fff,0,Commercial,Commercial,Commercial
10f6dde1-ae2a-4a72-abfd-1ccc8acd359f,8a2a8ac64287fff,0,Commercial,Commercial,Commercial
c2201339-c185-431f-9711-6a9f349ce434,8a2a8ac64747fff,0,Multi-Family Residential,Multi-Family Residential,Mixed Use
c2201339-c185-431f-9711-6a9f349ce434,8a2a8ac640dffff,0,Multi-Family Residential,Multi-Family Residential,Mixed Use
c2201339-c185-431f-9711-6a9f349ce434,8a2a8ac64677fff,0,Multi-Family Residential,Multi-Family Residential,Mixed Use
4507e1eb-80b3-4813-9df5-237cfc975830,8a2a8ac64747fff,0,Multi-Family Residential (Vacant),Multi-Family Residential,Mixed Use
86edbced-70a3-4529-956b-ac8503e431fa,8a2a8ac6466ffff,0,Government/Public,Commercial,Government/Public
86edbced-70a3-4529-956b-ac8503e431fa,8a2a8ac64677fff,0,Government/Public,Commercial,Government/Public
4f438478-a465-4b8b-ae75-2e13f3c8cb04,8a2a8ac6464ffff,0,Commercial,Commercial,Commercial
29f7d5a5-9713-4ab7-96ad-8cef7758695d,8a2a8ac6090ffff,0,Institutional,Commercial,Mixed Use
29f7d5a5-9713-4ab7-96ad-8cef7758695d,8a2a8ac6466ffff,0,Institutional,Commercial,Mixed Use
0065e828-5676-4a7c-9fa5-022315463635,8a2a8ac64287fff,0,Commercial,Commercial,Commercial
cf2e75ea-ee64-42f1-9f57-d77a2fe1c6b1,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
87b1cc64-4003-4fe0-a95d-ac33e56a4f97,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
c0653826-cfb7-409f-9659-da1857883dfb,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
d480b8c4-6b2e-49a9-9893-5a8544025a05,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
9d9be957-00dd-458a-a131-62ad07acd89a,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
00de9fd8-d616-4670-bd3a-008354251341,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
34ec427e-8abd-4fd9-a6c3-be5e36a4b959,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
22987f44-ddeb-4b4a-a682-e58e29b2e222,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
0cb01455-d406-4ec5-874c-dd5c3622b74c,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
8c3a9648-1b2b-4cdb-b4ec-71dad057928f,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
8fab8ba0-4db8-4aca-8220-65b0ee396ab1,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
b91cf12f-861a-49f6-b663-d7189bc83445,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
4c32a7e2-4cf4-46a5-880b-6d289562ce1f,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
2e2bd725-be0b-423b-ba80-23f87c9db92d,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
e63dc638-bd09-4201-b193-51aee71cacae,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
aba35993-6b46-42b3-b2ca-eba54161fb01,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
eddc5524-25ed-47bd-bbd5-605dc9c88004,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
33a827fa-b2ac-4726-b77a-340c96a5ef60,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
c03686eb-9c9d-46e9-9af6-1674ba5dc1a9,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
07881969-90de-4f51-8abf-decfd1b5a73b,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
25bc15d9-f9d0-485f-9511-dd82efc53285,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
6fd2e46f-67bb-4dab-a0a6-c01aa4d2c1da,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
3b713f55-5fc0-4a9c-84ed-d1cce47c6703,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
bc110fc4-e910-49f3-81af-45899c628042,8a2a8ac6466ffff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
1d2f5267-9d31-4bdf-bb3f-d0daed64780f,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
21362d5c-0b29-46ba-8467-f32935a91280,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
e5830e80-94ee-48c3-bc60-c9cf694dc7cd,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
9bac7236-388b-4fed-9ed8-be7b870e7b4a,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
d5ca98b0-45cb-40b1-8bee-c39eba81eb07,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
ecc23035-2d4d-413b-91cb-3894244e1e0b,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
0acfa540-0d38-4f97-a759-18bde1e5d477,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
f8ec3d5c-b788-4961-9531-0ea5778f5f7e,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
e7e5131c-32ce-494e-a850-d53ec0165b3c,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
7507ff61-5e3c-4266-89c1-433acd7c5970,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
069e1914-ae49-410f-9470-2cb3ec73494a,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
9db450ab-fcd6-4c82-8f84-9e84d148a326,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
20d414bc-06fc-4718-8fa6-b03dfe74496d,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Single-Family Residential
f3447419-95da-4fe2-a5df-70a47485ee9b,8a2a8ac64677fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
4db3fca2-57e2-4571-925f-f1497e80ad23,8a2a8ac640dffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
0f96b7fc-f2b3-41d2-b392-f083948dd226,8a2a8ac640dffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
789d8041-5a07-4d2a-9324-cab906924743,8a2a8ac640dffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
d36a13b3-0ed4-45ce-8605-e835663ff3d3,8a2a8ac640dffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
cb96a645-6f03-4cc9-8d92-6fcc1bf19208,8a2a8ac640dffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
1d05234b-0c93-49c6-a75c-9116de531a98,8a2a8ac64287fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
0625deab-9976-4e55-aa20-d0087e00118e,8a2a8ac64287fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
4305ea05-f1c0-4d43-92ca-de1c27b93de8,8a2a8ac64287fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
b1a8a647-9447-4480-a454-40708b99fe5d,8a2a8ac64287fff,0,Single-Family Residential,Multi-Family Residential,Mixed Use
25857ea8-1c38-44ba-bfac-53b4ee738254,8a2a8ac64287fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
f580fe2e-0d96-4d8e-9b16-d523aaefe32c,8a2a8ac64287fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
2c42698e-6fa5-45c3-be83-5b148ae78b54,8a2a8ac64287fff,0,Single-Family Residential,Multi-Family Residential,Multi-Family Residential
6afa3880-299e-414f-90ee-2631e9103e3b,8a2a8ac64767fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
bbc6a46c-1b46-47cf-9cfe-077fdf6443f5,8a2a8ac64767fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
b9d9858e-c1c2-46d0-b6d4-06a45881a8ce,8a2a8ac64767fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
b9d9858e-c1c2-46d0-b6d4-06a45881a8ce,8a2a8ac64747fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
031d06b6-553a-4e53-ad7c-9f708c4fc625,8a2a8ac64767fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
50dc234a-818c-41b3-b146-62bd33e62a8e,8a2a8ac64767fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
ab9d653e-c756-44ee-bec3-5c177b7a4fe1,8a2a8ac64767fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
ab9d653e-c756-44ee-bec3-5c177b7a4fe1,8a2a8ac640dffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
881ae73f-c48f-4476-8e58-f5c02b43ceba,8a2a8ac64767fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
881ae73f-c48f-4476-8e58-f5c02b43ceba,8a2a8ac640dffff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
d6b7149c-6579-432e-aa01-4c4845608b7f,8a2a8ac64767fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
e4d85539-0f1f-4a42-a26c-59425d16a145,8a2a8ac64767fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
af425629-97bf-4a97-aa15-9adae40aee12,8a2a8ac64767fff,0,Single-Family Residential,Single-Family Residential,Single-Family Residential
8d79ccee-50ab-40c1-b8d7-2b61373ccf42,8a2a8ad4b497fff,0,Multi-Family Residential,Multi-Family Residential,Mixed Use
30d8c0ad-0e22-4a18-bd45-28e236b94213,8a2a8ac648cffff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
30d8c0ad-0e22-4a18-bd45-28e236b94213,8a2a8ac64167fff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
ca86389e-0e0f-400f-ae8d-a0e460e24113,8a2a8ac64007fff,0,Multi-Family Residential,,Multi-Family Residential
2cff2e0f-3fe2-41d0-8a08-da57fab820e3,8a2a8ac640f7fff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
2cff2e0f-3fe2-41d0-8a08-da57fab820e3,8a2a8ac640dffff,0,Multi-Family Residential,Multi-Family Residential,Multi-Family Residential
