feature_id,region_id,cluster_id,color,centroid_lat,centroid_lon,area_degrees_sq,geometry_json,rag_text
2370,8a2a8ad4bc8ffff,0,#1f77b4,37.251737673625094,-80.41198988164311,1.4301867515769097e-06,"{""coordinates"":[[[-80.41181081797598,37.252357141753066],[-80.41263529297785,37.252167249472556],[-80.4128143453906,37.251547779743404],[-80.41216894103316,37.2511182063695],[-80.41134448182764,37.25130809210976],[-80.41116541118338,37.25192755776404],[-80.41181081797598,37.252357141753066]]],""type"":""Polygon""}","H3 region 8a2a8ad4bc8ffff is feature 2370. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.251738, longitude -80.411990. Its display color is #1f77b4."
2371,8a2a8ac65767fff,0,#1f77b4,37.22257917848112,-80.41810771391887,1.4286859718411173e-06,"{""coordinates"":[[[-80.41792883815025,37.22319838142952],[-80.41875278593875,37.22300854023928],[-80.41893165046717,37.22238933569254],[-80.4182865854183,37.221959976406666],[-80.4174626534044,37.2221498110582],[-80.41728377066494,37.222769011534204],[-80.41792883815025,37.22319838142952]]],""type"":""Polygon""}","H3 region 8a2a8ac65767fff is feature 2371. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.222579, longitude -80.418108. Its display color is #1f77b4."
2372,8a2a8ac66a57fff,0,#1f77b4,37.23737370891154,-80.4492208995812,1.4293857223079595e-06,"{""coordinates"":[[[-80.44904237357458,37.237993088971656],[-80.44986643017609,37.23780298745696],[-80.45004494493827,37.23718360580516],[-80.44939942132935,37.23675432972776],[-80.44857538049865,37.236944424691906],[-80.44839684750625,37.237563802283894],[-80.44904237357458,37.237993088971656]]],""type"":""Polygon""}","H3 region 8a2a8ac66a57fff is feature 2372. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.237374, longitude -80.449221. Its display color is #1f77b4."
2373,8a2a8ad5b2affff,0,#1f77b4,37.24958778131628,-80.47647668043865,1.4299602926135295e-06,"{""coordinates"":[[[-80.47629846383009,37.25020730937787],[-80.47712260271817,37.2500169821119],[-80.47730080807891,37.2493974524645],[-80.47665489279822,37.248968254133125],[-80.47583076967716,37.24915857483826],[-80.47565254606994,37.24977810043549],[-80.47629846383009,37.25020730937787]]],""type"":""Polygon""}","H3 region 8a2a8ad5b2affff is feature 2373. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.249588, longitude -80.476477. Its display color is #1f77b4."
2374,8a2a8ac63557fff,0,#1f77b4,37.208366796617774,-80.46219088367978,1.4278805571960424e-06,"{""coordinates"":[[[-80.46201263375686,37.208985921163205],[-80.46283613413523,37.20879582367221],[-80.46301437282837,37.20817669753954],[-80.46236912935495,37.20774767295085],[-80.4615456447228,37.20793776389064],[-80.46136738781803,37.20855688597021],[-80.46201263375686,37.208985921163205]]],""type"":""Polygon""}","H3 region 8a2a8ac63557fff is feature 2374. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.208367, longitude -80.462191. Its display color is #1f77b4."
2375,8a2a8a896507fff,0,#1f77b4,37.2337558723925,-80.39718444972337,1.4292943264922494e-06,"{""coordinates"":[[[-80.39700526034854,37.2343751538417],[-80.39782949613073,37.23418542032552],[-80.39800867425834,37.2335661372725],[-80.397363634818,37.23313659181492],[-80.39653941482676,37.23332631879781],[-80.39636021848509,37.23394559777145],[-80.39700526034854,37.2343751538417]]],""type"":""Polygon""}","H3 region 8a2a8a896507fff is feature 2375. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.233756, longitude -80.397184. Its display color is #1f77b4."
2376,8a2a8ac65b97fff,0,#1f77b4,37.22800287167753,-80.40961802716187,1.4289782267447836e-06,"{""coordinates"":[[[-80.40943902085738,37.22862211481231],[-80.41026310070914,37.228432314460065],[-80.41044209577018,37.22781306972469],[-80.40979702919259,37.22738362941573],[-80.40897296512263,37.227573423231355],[-80.40879395184862,37.228192663892436],[-80.40943902085738,37.22862211481231]]],""type"":""Polygon""}","H3 region 8a2a8ac65b97fff is feature 2376. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.228003, longitude -80.409618. Its display color is #1f77b4."
2377,8a2a8ac61917fff,0,#1f77b4,37.217006581611074,-80.41971738934373,1.4283984541332782e-06,"{""coordinates"":[[[-80.41953855519161,37.21762573439563],[-80.42036240022894,37.21743589997131],[-80.42054122314362,37.216816745589064],[-80.41989621922838,37.216387429700795],[-80.41907238996129,37.216577257586565],[-80.41889354883939,37.21719640789903],[-80.41953855519161,37.21762573439563]]],""type"":""Polygon""}","H3 region 8a2a8ac61917fff is feature 2377. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.217007, longitude -80.419717. Its display color is #1f77b4."
2378,8a2a8ac64447fff,0,#1f77b4,37.242800807992325,-80.44073233118696,1.4296783724880724e-06,"{""coordinates"":[[[-80.44055367463237,37.24342022829982],[-80.4413778634765,37.24323016758504],[-80.44155650878335,37.24261074568359],[-80.44091098347843,37.24218138856019],[-80.44008681041237,37.242371442726515],[-80.43990814687336,37.24299086056459],[-80.44055367463237,37.24342022829982]]],""type"":""Polygon""}","H3 region 8a2a8ac64447fff is feature 2378. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.242801, longitude -80.440732. Its display color is #1f77b4."
2379,8a2a8ac639a7fff,0,#1f77b4,37.21493255795998,-80.44876710370345,1.428240197182765e-06,"{""coordinates"":[[[-80.44858865493904,37.21555172738945],[-80.44941232986956,37.215361700742314],[-80.44959076739995,37.21474252972213],[-80.44894554821313,37.21431338940756],[-80.44812188903896,37.21450340950702],[-80.44794343329544,37.2151225764686],[-80.44858865493904,37.21555172738945]]],""type"":""Polygon""}","H3 region 8a2a8ac639a7fff is feature 2379. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.214933, longitude -80.448767. Its display color is #1f77b4."
2380,8a2a8ac63c57fff,0,#1f77b4,37.211364682591864,-80.4567148318126,1.4280435886640119e-06,"{""coordinates"":[[[-80.45653649959722,37.211983828445995],[-80.45736007664632,37.21179375882587],[-80.45753839763003,37.21117461138307],[-80.45689315977734,37.21074553761565],[-80.4560695984788,37.21093560068598],[-80.45589125928261,37.21155474407342],[-80.45653649959722,37.211983828445995]]],""type"":""Polygon""}","H3 region 8a2a8ac63c57fff is feature 2380. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.211365, longitude -80.456715. Its display color is #1f77b4."
2381,8a2a8ad48697fff,0,#1f77b4,37.25869217453068,-80.40690065241539,1.4305513094124472e-06,"{""coordinates"":[[[-80.40672149667414,37.25931170133207],[-80.40754611428606,37.25912182177642],[-80.40772525876926,37.258502293372295],[-80.4070798038762,37.25807264860096],[-80.40625520206738,37.25826252161716],[-80.40607603934869,37.258882045944056],[-80.40672149667414,37.25931170133207]]],""type"":""Polygon""}","H3 region 8a2a8ad48697fff is feature 2381. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.258692, longitude -80.406901. Its display color is #1f77b4."
2382,8a2a8ac65a17fff,0,#1f77b4,37.22566586088678,-80.40721687423392,1.4288631343453087e-06,"{""coordinates"":[[[-80.40703784539154,37.22628507915608],[-80.40786189637741,37.22609530270274],[-80.4080409139772,37.225476082832365],[-80.40739589880188,37.225046643490316],[-80.40657186359734,37.225236413408105],[-80.40639282778697,37.22585562920339],[-80.40703784539154,37.22628507915608]]],""type"":""Polygon""}","H3 region 8a2a8ac65a17fff is feature 2382. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.225666, longitude -80.407217. Its display color is #1f77b4."
2383,8a2a8ac66937fff,0,#1f77b4,37.250529173468834,-80.45235361626054,1.4300522852339256e-06,"{""coordinates"":[[[-80.45217508225429,37.25114868048808],[-80.45299934939172,37.25095851546262],[-80.45317787214763,37.2503390068518],[-80.45253214600729,37.24990966732574],[-80.45170789464794,37.25009982579806],[-80.45152935365101,37.250719330349455],[-80.45217508225429,37.25114868048808]]],""type"":""Polygon""}","H3 region 8a2a8ac66937fff is feature 2383. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.250529, longitude -80.452354. Its display color is #1f77b4."
2384,8a2a8ac60c07fff,0,#1f77b4,37.232130581812164,-80.44688614659954,1.4291220723863498e-06,"{""coordinates"":[[[-80.44670760965454,37.23274990991171],[-80.44753158740674,37.232559841146966],[-80.44771011310955,37.23194051145543],[-80.44706467928599,37.23151125458891],[-80.44624071730219,37.2317013168045],[-80.44606217337372,37.23232064243565],[-80.44670760965454,37.23274990991171]]],""type"":""Polygon""}","H3 region 8a2a8ac60c07fff is feature 2384. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.232131, longitude -80.446886. Its display color is #1f77b4."
2385,8a2a8ac6358ffff,0,#1f77b4,37.20908352455865,-80.46659715262571,1.4279091464619708e-06,"{""coordinates"":[[[-80.46641895734105,37.209702661261105],[-80.46724244950269,37.20951253132866],[-80.46742063355761,37.20889339304],[-80.46677534366438,37.208464388735116],[-80.46595186724754,37.20865451211482],[-80.46577366497931,37.20927364635203],[-80.46641895734105,37.209702661261105]]],""type"":""Polygon""}","H3 region 8a2a8ac6358ffff is feature 2385. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.209084, longitude -80.466597. Its display color is #1f77b4."
2386,8a2a8ad4a567fff,0,#1f77b4,37.26495523404209,-80.42741290730798,1.4308346809700776e-06,"{""coordinates"":[[[-80.4272339952111,37.26557484496986],[-80.42805862501662,37.26538480481659],[-80.42823752585424,37.26476519229065],[-80.42759181513208,37.264335623987684],[-80.4267672011249,37.264525657594106],[-80.42658828204178,37.26514526605024],[-80.4272339952111,37.26557484496986]]],""type"":""Polygon""}","H3 region 8a2a8ad4a567fff is feature 2386. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.264955, longitude -80.427413. Its display color is #1f77b4."
2387,8a2a8ad4a297fff,0,#1f77b4,37.25470365961097,-80.42421589753198,1.4303164144979418e-06,"{""coordinates"":[[[-80.42403698191221,37.2553231707116],[-80.4248614510436,37.25513318517458],[-80.42504035540865,37.25451367247551],[-80.42439480887944,37.25408414938375],[-80.42357035554107,37.25427412837621],[-80.42339143293907,37.25489363700488],[-80.42403698191221,37.2553231707116]]],""type"":""Polygon""}","H3 region 8a2a8ad4a297fff is feature 2387. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.254704, longitude -80.424216. Its display color is #1f77b4."
2388,8a2a8ac61547fff,0,#1f77b4,37.210443802164036,-80.43314603390559,1.4280391554311148e-06,"{""coordinates"":[[[-80.43296739868106,37.2110629101873],[-80.43379106930728,37.21087300480289],[-80.43396969329856,37.21025389518543],[-80.43332466486952,37.20982469501652],[-80.43250101000345,37.21001459385882],[-80.43232236780644,37.210633699412035],[-80.43296739868106,37.2110629101873]]],""type"":""Polygon""}","H3 region 8a2a8ac61547fff is feature 2388. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.210444, longitude -80.433146. Its display color is #1f77b4."
2389,8a2a8ac64617fff,0,#1f77b4,37.23803567626089,-80.44133732561299,1.4294337991967591e-06,"{""coordinates"":[[[-80.44115869460025,37.23865505273632],[-80.44198279911238,37.23846500310092],[-80.44216141887969,37.237845625031895],[-80.44151595236376,37.23741630066104],[-80.4406918636263,37.23760634374837],[-80.44051322563027,37.23822571775453],[-80.44115869460025,37.23865505273632]]],""type"":""Polygon""}","H3 region 8a2a8ac64617fff is feature 2389. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.238036, longitude -80.441337. Its display color is #1f77b4."
2390,8a2a8ac66037fff,0,#1f77b4,37.242193549776694,-80.46091002915418,1.4296107938201313e-06,"{""coordinates"":[[[-80.46073163736172,37.24281298941442],[-80.46155572212693,37.242622792430105],[-80.46173410267369,37.24200335120323],[-80.46108841669229,37.24157411101623],[-80.46026434769601,37.24176430144564],[-80.46008594891236,37.24238373861686],[-80.46073163736172,37.24281298941442]]],""type"":""Polygon""}","H3 region 8a2a8ac66037fff is feature 2390. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.242194, longitude -80.460910. Its display color is #1f77b4."
2391,8a2a8a89266ffff,0,#1f77b4,37.20250918653303,-80.4023776660873,1.4276891175506291e-06,"{""coordinates"":[[[-80.40219866038089,37.20312818196437],[-80.40302233776701,37.20293851250112],[-80.40320133224127,37.20231951546869],[-80.40255666752138,37.20189019197486],[-80.4017330059035,37.202079854906906],[-80.40155399323741,37.202698847863864],[-80.40219866038089,37.20312818196437]]],""type"":""Polygon""}","H3 region 8a2a8a89266ffff is feature 2391. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.202509, longitude -80.402378. Its display color is #1f77b4."
2392,8a2a8ac6046ffff,0,#1f77b4,37.22388973517211,-80.45003052697315,1.4286954055805671e-06,"{""coordinates"":[[[-80.44985206145864,37.22450899003215],[-80.45067588367941,37.22431892608824],[-80.45085433795583,37.22369966963735],[-80.45020898823192,37.22327048118892],[-80.4493851817728,37.22346053858366],[-80.44920670927613,37.224079790975885],[-80.44985206145864,37.22450899003215]]],""type"":""Polygon""}","H3 region 8a2a8ac6046ffff is feature 2392. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.223890, longitude -80.450031. Its display color is #1f77b4."
2393,8a2a8a89229ffff,0,#1f77b4,37.202269515157134,-80.40090933705979,1.4276794976957208e-06,"{""coordinates"":[[[-80.40073031316152,37.202888506512664],[-80.40155399323741,37.202698847863864],[-80.4017330059035,37.202079854906906],[-80.40108835668512,37.20165052467463],[-80.40026469237795,37.201840176792736],[-80.4000856615206,37.20245916567367],[-80.40073031316152,37.202888506512664]]],""type"":""Polygon""}","H3 region 8a2a8a89229ffff is feature 2393. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.202270, longitude -80.400909. Its display color is #1f77b4."
2395,8a2a8ac60977fff,0,#1f77b4,37.23183499762323,-80.43312590245156,1.4291318094782362e-06,"{""coordinates"":[[[-80.43294718763077,37.23245430587818],[-80.43377122415319,37.2322643322905],[-80.43394992773074,37.23164502244031],[-80.43330461300796,37.231215690243296],[-80.43248059225971,37.23140565728631],[-80.43230187046024,37.232024963070884],[-80.43294718763077,37.23245430587818]]],""type"":""Polygon""}","H3 region 8a2a8ac60977fff is feature 2395. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.231835, longitude -80.433126. Its display color is #1f77b4."
2396,8a2a8ac63adffff,0,#1f77b4,37.20097495036097,-80.4466395477268,1.4275313029837611e-06,"{""coordinates"":[[[-80.44646112299566,37.20159398642329],[-80.44728456921366,37.20140401898563],[-80.44746298271713,37.20078498133275],[-80.44681796820481,37.20035591517597],[-80.44599453773495,37.20054587606833],[-80.44581610602944,37.20116490966267],[-80.44646112299566,37.20159398642329]]],""type"":""Polygon""}","H3 region 8a2a8ac63adffff is feature 2396. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.200975, longitude -80.446640. Its display color is #1f77b4."
2397,8a2a8ad4a277fff,0,#1f77b4,37.253505708846774,-80.41686601277961,1.4302683787875663e-06,"{""coordinates"":[[[-80.41668700598075,37.254125199588294],[-80.41751148866294,37.253935268248995],[-80.41769048420701,37.25331577590737],[-80.41704501530323,37.25288621897804],[-80.41622054841645,37.253076143775296],[-80.41604153463823,37.2536956320438],[-80.41668700598075,37.254125199588294]]],""type"":""Polygon""}","H3 region 8a2a8ad4a277fff is feature 2397. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.253506, longitude -80.416866. Its display color is #1f77b4."
2398,8a2a8ac6210ffff,0,#1f77b4,37.224090708104036,-80.4691981030508,1.4286708679276212e-06,"{""coordinates"":[[[-80.46901988607821,37.22470998855632],[-80.46984362270814,37.22451979276375],[-80.47002182844422,37.22390051072515],[-80.46937631577585,37.22347142853039],[-80.4685525948994,37.223661617767576],[-80.46837437093802,37.22428089575479],[-80.46901988607821,37.22470998855632]]],""type"":""Polygon""}","H3 region 8a2a8ac6210ffff is feature 2398. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.224091, longitude -80.469198. Its display color is #1f77b4."
2399,8a2a8ac6016ffff,0,#1f77b4,37.22488230679397,-80.43820839945782,1.428767471074677e-06,"{""coordinates"":[[[-80.43802977652177,37.22550155628629],[-80.4388536705622,37.22531157010706],[-80.43903228225867,37.22469231902106],[-80.43838701813289,37.224263058177385],[-80.43756313985988,37.22445303781114],[-80.43738450994545,37.225072284833914],[-80.43802977652177,37.22550155628629]]],""type"":""Polygon""}","H3 region 8a2a8ac6016ffff is feature 2399. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.224882, longitude -80.438208. Its display color is #1f77b4."
2400,8a2a8ac61adffff,0,#1f77b4,37.20328731875271,-80.41906652005339,1.427699010293546e-06,"{""coordinates"":[[[-80.41888772835746,37.203906342255465],[-80.41971134185137,37.203716556090505],[-80.41989012231618,37.20309753099057],[-80.41924530748396,37.202668296124656],[-80.41842170975161,37.202858075752935],[-80.4182429110901,37.20347709678369],[-80.41888772835746,37.203906342255465]]],""type"":""Polygon""}","H3 region 8a2a8ac61adffff is feature 2400. It belongs to DBSCAN cluster 0. Its centroid is latitude 37.203287, longitude -80.419067. Its display color is #1f77b4."
